 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
53,192,2,2,64,244,32,32,32.0,0.0,122,122,122.0,0.0,1604166.667,20833.33333,64.0,104.7902667,185,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,80,80,10416.66667,10416.66667,32,122,68.0,49.29503018,2430.0,0,0,0,0,0,0,0,0,1,85.0,32.0,122.0,80,0,0,0,0,0,0,2,64,2,244,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117621260,32,44,967,48116,208,0,30.21875,56.28541,2860,0,1093.545455,676.3671583,417.2970091,0.646141692,1568283.467,9457933.565,58700000,1,118000000,3794234.194,14600000.0,58700000,4,118000000,2734276.419,12400000.0,58800000,1,0,0,0,0,676,892,0.27205966,0.374082032,0,2860,637.4415584,735.6364858,541161.0393,0,0,0,1,0,0,0,0,1,645.8289474,30.21875,1093.545455,676,0,0,0,0,0,0,32,967,44,48116,8192,360,29,20,344392.0,88538.25429,406998,281786,58300000.0,576955.2928,58700000,57900000,BENIGN
443,5079104,9,8,752,3728,517,0,83.55555556,173.3451118,1448,0,466.0,636.7533723,882.0453371,3.347047038,317444.0,1229020.007,4925881,3,5079104,634888.0,1734032.755,4925881,3,78684,11240.57143,17922.17578,38781,47,0,0,0,0,296,264,1.771966079,1.575080959,0,1448,248.8888889,470.521099,221390.1046,0,0,0,1,0,0,0,0,0,263.5294118,83.55555556,466.0,296,0,0,0,0,0,0,9,752,8,3728,29200,12579,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30404,1,1,40,112,40,40,40.0,0.0,112,112,112.0,0.0,4999.342192,65.78081831,30404.0,0.0,30404,30404,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,32.89040916,32.89040916,40,112,64.0,41.56921938,1728.0,0,0,0,0,0,0,0,0,1,96.0,40.0,112.0,20,0,0,0,0,0,0,1,40,1,112,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30612,1,1,41,105,41,41,41.0,0.0,105,105,105.0,0.0,4769.371488,65.333856,30612.0,0.0,30612,30612,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.666928,32.666928,41,105,62.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,93.5,41.0,105.0,20,0,0,0,0,0,0,1,41,1,105,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49424,71,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14084.50704,14084.50704,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,118,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,66800514,11,9,495,919,441,0,45.0,131.3506757,913,0,102.1111111,304.0898076,21.16750179,0.299398894,3515816.526,4765410.597,10000000,84,66800000,6680051.4,4703438.609,10000000,266,60100000,7513517.125,4632413.3,10000000,823,0,0,0,0,232,264,0.164669392,0.134729502,0,913,67.33333333,216.0093362,46660.03333,0,0,0,1,0,0,0,0,0,70.7,45.0,102.1111111,232,0,0,0,0,0,0,11,495,9,919,8192,946,10,20,24534.14286,25066.89266,81380,14957,9518396.429,1252958.4,10000000,6677267,BENIGN
53,190,2,2,86,204,43,43,43.0,0.0,102,102,102.0,0.0,1526315.789,21052.63158,63.33333333,103.6355795,183,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,10526.31579,10526.31579,43,102,66.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,1,83.25,43.0,102.0,64,0,0,0,0,0,0,2,86,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,250,2,2,60,344,30,30,30.0,0.0,172,172,172.0,0.0,1616000.0,16000.0,83.33333333,143.4724131,249,0,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,64,64,8000.0,8000.0,30,172,86.8,77.77660317,6049.2,0,0,0,0,0,0,0,0,1,108.5,30.0,172.0,64,0,0,0,0,0,0,2,60,2,344,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,59950,4,2,148,262,37,37,37.0,0.0,131,131,131.0,0.0,6839.032527,100.0834028,11990.0,16763.27607,34916,4,34972,11657.33333,20142.60714,34916,7,4,4.0,0.0,4,4,0,0,0,0,80,40,66.72226856,33.36113428,37,131,63.85714286,45.86730343,2103.809524,0,0,0,0,0,0,0,0,0,74.5,37.0,131.0,80,0,0,0,0,0,0,4,148,2,262,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,50252,2,2,64,120,32,32,32.0,0.0,60,60,60.0,0.0,3661.545809,79.59882194,16750.66667,29009.54164,50248,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,39.79941097,39.79941097,32,60,43.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,54.0,32.0,60.0,64,0,0,0,0,0,0,2,64,2,120,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,3399290,4,5,465,2756,453,0,116.25,224.5178167,1460,0,551.2,751.8678075,947.5508121,2.647611707,424911.25,1044311.173,2999887,101,399403,133134.3333,115076.7524,200181,257,3200429,800107.25,1469582.135,2999988,214,0,0,0,0,92,112,1.176716314,1.470895393,0,1460,322.1,572.3368181,327569.4333,0,0,0,1,0,0,0,0,1,357.8888889,116.25,551.2,92,0,0,0,0,0,0,4,465,5,2756,8192,123,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,46045448,8,8,325,918,289,0,40.625,100.3806149,906,0,114.75,319.72477,26.995068,0.347482774,3069696.533,4550631.406,9995512,78,40100000,5725294.429,5280192.233,10000000,10975,46000000,6575710.0,4720565.454,10000000,3541,0,0,0,0,172,220,0.173741387,0.173741387,0,906,73.11764706,225.521585,50859.98529,0,0,0,1,0,0,0,0,1,77.6875,40.625,114.75,172,0,0,0,0,0,0,8,325,8,918,8192,30,7,20,72517.25,114765.1848,244665,15044,9946748.0,96782.45095,9995512,9801576,BENIGN
80,41225,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,48.51425106,41225.0,0.0,41225,41225,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,24.25712553,24.25712553,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,319,117,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30451,1,1,51,83,51,51,51.0,0.0,83,83,83.0,0.0,4400.512298,65.67928804,30451.0,0.0,30451,30451,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.83964402,32.83964402,51,83,61.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,92.5,51.0,83.0,32,0,0,0,0,0,0,1,51,1,83,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4377595,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,41.34690395,1.370615601,875519.0,1905404.707,4283731,4,4377595,1094398.75,2126677.214,4283731,4,0,0.0,0.0,0,0,1,0,0,0,100,20,1.142179667,0.228435933,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,258,772,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31495,1,1,46,131,46,46,46.0,0.0,131,131,131.0,0.0,5619.939673,63.5021432,31495.0,0.0,31495,31495,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,31.7510716,31.7510716,46,131,74.33333333,49.07477288,2408.333333,0,0,0,0,0,0,0,0,1,111.5,46.0,131.0,32,0,0,0,0,0,0,1,46,1,131,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
54996,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,10300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,73,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23630,1,1,40,127,40,40,40.0,0.0,127,127,127.0,0.0,7067.287347,84.63817182,23630.0,0.0,23630,23630,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.31908591,42.31908591,40,127,69.0,50.22947342,2523.0,0,0,0,0,0,0,0,0,1,103.5,40.0,127.0,20,0,0,0,0,0,0,1,40,1,127,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,62550,2,2,96,242,48,48,48.0,0.0,121,121,121.0,0.0,5403.677058,63.94884093,20850.0,36106.33113,62542,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,31.97442046,31.97442046,48,121,77.2,39.9837467,1598.7,0,0,0,0,0,0,0,0,1,96.5,48.0,121.0,40,0,0,0,0,0,0,2,96,2,242,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,81682485,11,11,471,1779,417,0,42.81818182,124.1151225,1767,0,161.7272727,532.4141416,27.54568498,0.269335586,3889642.143,4847445.073,10000000,59,72100000,7209307.7,4855587.569,10300000,346,81400000,8142133.0,4232532.237,10300000,1164,0,0,0,0,232,316,0.134667793,0.134667793,0,1767,97.82608696,373.9509754,139839.332,0,0,0,1,0,0,0,0,1,102.2727273,42.81818182,161.7272727,232,0,0,0,0,0,0,11,471,11,1779,8192,946,10,20,298712.0,99292.04671,523885,261002,10000000.0,1933.964322,10000000,9999103,BENIGN
443,2226208,11,11,851,3950,267,0,77.36363636,98.15831368,1448,0,359.0909091,569.9183195,2156.581955,9.882275151,106009.9048,222532.3091,997051,2,2080397,208039.7,303794.7012,997051,368,1133831,113383.1,139520.4844,387917,4,0,0,0,0,368,360,4.941137576,4.941137576,0,1448,208.7391304,417.0517972,173932.2016,0,0,0,1,0,0,0,0,1,218.2272727,77.36363636,359.0909091,368,0,0,0,0,0,0,11,851,11,3950,29200,254,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,15036388,17,23,8735,10924,2896,0,513.8235294,1136.687525,1448,0,474.9565217,625.9664875,1307.428353,2.660213344,385548.4103,1656593.533,10000000,1,5033350,314584.375,751224.5018,2266220,14,15000000,682011.3182,2183707.097,10000000,1,0,0,0,0,552,744,1.130590671,1.529622673,0,2896,479.4878049,859.4141645,738592.7061,0,0,0,1,0,0,0,0,1,491.475,513.8235294,474.9565217,552,0,0,0,0,0,0,17,8735,23,10924,29200,86,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5355,403315,26,0,2340,0,90,90,90.0,0.0,0,0,0.0,0.0,5801.916616,64.46574018,16132.6,80644.459,403226,1,403315,16132.6,80644.459,403226,1,0,0.0,0.0,0,0,0,0,0,0,920,0,64.46574018,0.0,90,90,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0,93.46153846,90.0,0.0,920,0,0,0,0,0,0,26,2340,0,0,-1,-1,25,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5300210,7,4,635,168,517,0,90.71428571,190.7072051,168,0,42.0,84.0,151.503431,2.075389466,530021.0,1622526.083,5147208,3,5300210,883368.3333,2126968.167,5224867,3,115953,38651.0,39064.45525,78119,3,0,0,0,0,232,136,1.320702387,0.754687078,0,517,66.91666667,150.8487854,22755.35606,0,0,0,1,0,0,0,0,0,73.0,90.71428571,42.0,232,0,0,0,0,0,0,7,635,4,168,29200,340,3,32,152999.0,0.0,152999,152999,5147208.0,0.0,5147208,5147208,BENIGN
53,158,2,2,84,204,42,42,42.0,0.0,102,102,102.0,0.0,1822784.81,25316.4557,52.66666667,85.16063253,151,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,12658.22785,12658.22785,42,102,66.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,82.5,42.0,102.0,64,0,0,0,0,0,0,2,84,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,146,2,2,88,120,44,44,44.0,0.0,60,60,60.0,0.0,1424657.534,27397.26027,48.66666667,79.09698688,140,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,13698.63014,13698.63014,44,60,50.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,40,0,0,0,0,0,0,2,88,2,120,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,49195,2,2,62,748,31,31,31.0,0.0,374,374,374.0,0.0,16465.08792,81.30907613,16398.33333,28397.55034,49189,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,40.65453806,40.65453806,31,374,168.2,187.8688372,35294.7,0,0,0,0,0,0,0,0,1,210.25,31.0,374.0,40,0,0,0,0,0,0,2,62,2,748,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50304,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,913,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
20936,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,673,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,265,2,2,88,662,44,44,44.0,0.0,331,331,331.0,0.0,2830188.679,15094.33962,88.33333333,146.9364942,258,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,7547.169811,7547.169811,44,331,158.8,157.196374,24710.7,0,0,0,0,0,0,0,0,1,198.5,44.0,331.0,40,0,0,0,0,0,0,2,88,2,662,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,32811,2,2,68,178,34,34,34.0,0.0,89,89,89.0,0.0,7497.485599,121.9103349,10937.0,18939.10961,32806,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,40,60.95516747,60.95516747,34,89,56.0,30.12474066,907.5,0,0,0,0,0,0,0,0,1,70.0,34.0,89.0,64,0,0,0,0,0,0,2,68,2,178,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,701,1,1,52,196,52,52,52.0,0.0,196,196,196.0,0.0,353780.3138,2853.067047,701.0,0.0,701,701,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1426.533524,1426.533524,52,196,100.0,83.13843876,6912.0,0,0,0,0,0,0,0,0,1,150.0,52.0,196.0,32,0,0,0,0,0,0,1,52,1,196,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23407,1,1,56,72,56,56,56.0,0.0,72,72,72.0,0.0,5468.449609,85.44452514,23407.0,0.0,23407,23407,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.72226257,42.72226257,56,72,61.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,92.0,56.0,72.0,20,0,0,0,0,0,0,1,56,1,72,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24172,2,2,76,438,38,38,38.0,0.0,219,219,219.0,0.0,21264.27271,165.4807215,8057.333333,13949.64854,24165,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,82.74036075,82.74036075,38,219,110.4,99.13778291,9828.3,0,0,0,0,0,0,0,0,1,138.0,38.0,219.0,40,0,0,0,0,0,0,2,76,2,438,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,107540554,80,126,776,191230,308,0,9.7,33.77977824,2920,0,1517.698413,699.8246783,1785.428779,1.915556433,524588.0683,2204736.341,10000000,1,108000000,1361272.835,3412131.681,10000000,175,101000000,804583.904,2732309.108,10000000,2,0,0,0,0,1612,2528,0.743905411,1.171651022,0,2920,927.5652174,917.5959908,841982.4023,0,0,0,1,0,0,0,0,1,932.0679612,9.7,1517.698413,1612,0,0,0,0,0,0,80,776,126,191230,8192,4688,79,20,55461.09091,72957.21645,275435,33288,9720952.909,924374.9913,10000000,6933923,BENIGN
80,47768,3,4,442,871,436,0,147.3333333,250.0106664,859,0,217.75,427.5093566,27487.0206,146.5416178,7961.333333,12029.55502,23575,3,23718,11859.0,16510.94334,23534,184,24363,8121.0,13656.63601,23888,3,0,0,0,0,72,92,62.80355049,83.73806733,0,859,164.125,319.0586321,101798.4107,0,0,0,1,0,0,0,0,1,187.5714286,147.3333333,217.75,72,0,0,0,0,0,0,3,442,4,871,8192,31,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,116253165,23,23,1589,6548,565,0,69.08695652,163.7844795,1621,0,284.6956522,572.8027929,69.99379329,0.395688152,2583403.667,4302472.102,10000000,1,116000000,5284234.773,5036763.041,10200000,3,112000000,5100149.864,5176406.951,10200000,1,0,0,0,0,472,468,0.197844076,0.197844076,0,1621,173.1276596,426.6566493,182035.8964,0,0,0,1,0,0,0,0,1,176.8913043,69.08695652,284.6956522,472,0,0,0,0,0,0,23,1589,23,6548,8192,5814,22,20,203573.7273,160821.2825,688468,154885,9996770.091,19250.97927,10000000,9939858,BENIGN
53,819,2,2,106,268,53,53,53.0,0.0,134,134,134.0,0.0,456654.4567,4884.004884,273.0,466.7879604,812,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,2442.002442,2442.002442,53,134,85.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,106.75,53.0,134.0,40,0,0,0,0,0,0,2,106,2,268,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,326263,2,2,88,210,44,44,44.0,0.0,105,105,105.0,0.0,913.3735667,12.26004788,108754.3333,188322.9988,326211,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,40,64,6.130023938,6.130023938,44,105,68.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,85.5,44.0,105.0,40,0,0,0,0,0,0,2,88,2,210,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,96924,1,1,42,101,42,42,42.0,0.0,101,101,101.0,0.0,1475.382774,20.63472411,96924.0,0.0,96924,96924,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,10.31736206,10.31736206,42,101,61.66666667,34.06366588,1160.333333,0,0,0,0,0,0,0,0,1,92.5,42.0,101.0,20,0,0,0,0,0,0,1,42,1,101,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,371878,2,2,84,254,42,42,42.0,0.0,127,127,127.0,0.0,908.9002307,10.75621575,123959.3333,214657.9652,371825,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,0,0,0,64,64,5.378107874,5.378107874,42,127,76.0,46.55641739,2167.5,0,0,0,0,0,0,0,0,1,95.0,42.0,127.0,64,0,0,0,0,0,0,2,84,2,254,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47911,1,1,45,61,45,45,45.0,0.0,61,61,61.0,0.0,2212.435558,41.74406712,47911.0,0.0,47911,47911,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.87203356,20.87203356,45,61,50.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,75.5,45.0,61.0,32,0,0,0,0,0,0,1,45,1,61,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,181,2,2,78,180,39,39,39.0,0.0,90,90,90.0,0.0,1425414.365,22099.44751,60.33333333,99.3042463,175,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,11049.72376,11049.72376,39,90,59.4,27.93385043,780.3,0,0,0,0,0,0,0,0,1,74.25,39.0,90.0,64,0,0,0,0,0,0,2,78,2,180,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61384,2,2,58,170,29,29,29.0,0.0,85,85,85.0,0.0,3714.322951,65.16356054,20461.33333,35436.60484,61380,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,80,32.58178027,32.58178027,29,85,51.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,64.25,29.0,85.0,64,0,0,0,0,0,0,2,58,2,170,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
54695,71,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,253521.1268,42253.52113,35.5,45.96194078,68,3,71,35.5,45.96194078,68,3,0,0.0,0.0,0,0,0,0,0,0,60,0,42253.52113,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,389,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
389,20826,20,11,2844,6344,1305,0,142.2,398.1480285,2910,0,576.7272727,954.8383204,441179.2951,1488.52396,694.2,3211.844259,17639,0,20826,1096.105263,4020.790178,17639,0,20760,2076.0,5687.308268,18208,1,0,0,0,0,664,368,960.338039,528.1859214,0,2910,287.125,661.2341223,437230.5645,0,0,0,1,0,0,0,0,0,296.3870968,142.2,576.7272727,664,0,0,0,0,0,0,20,2844,11,6344,65535,2076,8,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,237,2,2,80,290,40,40,40.0,0.0,145,145,145.0,0.0,1561181.435,16877.63713,79.0,94.63614531,185,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,8438.818565,8438.818565,40,145,82.0,57.51086854,3307.5,0,0,0,0,0,0,0,0,1,102.5,40.0,145.0,40,0,0,0,0,0,0,2,80,2,290,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48437,2,2,58,90,29,29,29.0,0.0,45,45,45.0,0.0,3055.515412,82.58149762,16145.66667,27922.69049,48388,0,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,64,64,41.29074881,41.29074881,29,45,35.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,44.25,29.0,45.0,64,0,0,0,0,0,0,2,58,2,90,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,118089787,16,18,1210,4909,540,0,75.625,137.0575913,1430,0,272.7222222,457.7278675,51.81650467,0.287916516,3578478.394,14200000.0,58800000,3,118000000,7872652.467,20600000.0,58800000,29,118000000,6932154.118,19500000.0,59000000,3,0,0,0,0,332,372,0.135490125,0.152426391,0,1430,174.8285714,351.6368017,123648.4403,0,0,0,1,0,0,0,0,1,179.9705882,75.625,272.7222222,332,0,0,0,0,0,0,16,1210,18,4909,8192,360,15,20,262815.5,46675.41152,295820,229811,58700000.0,158989.4242,58800000,58500000,BENIGN
53,71329,1,1,49,97,49,49,49.0,0.0,97,97,97.0,0.0,2046.853314,28.03908649,71329.0,0.0,71329,71329,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14.01954324,14.01954324,49,97,65.0,27.71281292,768.0,0,0,0,0,0,0,0,0,1,97.5,49.0,97.0,20,0,0,0,0,0,0,1,49,1,97,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60945,4,2,172,208,43,43,43.0,0.0,104,104,104.0,0.0,6235.130035,98.44942161,12189.0,16710.13858,31751,3,31758,10586.0,18329.42768,31751,3,4,4.0,0.0,4,4,0,0,0,0,128,64,65.63294774,32.81647387,43,104,60.42857143,29.76495222,885.952381,0,0,0,0,0,0,0,0,0,70.5,43.0,104.0,128,0,0,0,0,0,0,4,172,2,208,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5168382,9,5,648,2725,342,0,72.0,124.0090722,1400,0,545.0,712.0519644,652.6220392,2.708778105,397567.8462,1295932.121,4707731,1,5168382,646047.75,1641823.2,4707731,1,374674,93668.5,112335.1284,224870,1,0,0,0,0,200,108,1.741357353,0.967420752,0,1400,224.8666667,457.0404588,208885.981,0,0,0,1,0,0,0,0,0,240.9285714,72.0,545.0,200,0,0,0,0,0,0,9,648,5,2725,29200,11256,8,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,1183990,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,31.25026394,1.689203456,1183990.0,0.0,1183990,1183990,1183990,1183990.0,0.0,1183990,1183990,0,0.0,0.0,0,0,0,0,0,0,40,0,1.689203456,0.0,6,31,14.33333333,14.43375673,208.3333333,0,0,0,0,1,1,0,0,0,21.5,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,237,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,3262475,3,3,6,6,6,0,2.0,3.464101615,6,0,2.0,3.464101615,3.678189105,1.839094552,652495.0,928048.5325,2023897,13,1238578,619289.0,843021.1898,1215395,23183,3239400,1619700.0,571639.264,2023910,1215490,0,0,0,0,84,84,0.919547276,0.919547276,0,6,1.714285714,2.927700219,8.571428571,0,0,0,1,0,0,0,0,1,2.0,2.0,2.0,84,0,0,0,0,0,0,3,6,3,6,8192,29,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
